T_index,T,T_SI,Omega,Omega_SI,P,P_SI,R_LC,R_LC_SI,star_rotation_angle
341,1.0406494140625,3.47123280220245e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.113635802886988
342,1.043701171875,3.48141237053735e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.11406220364829
343,1.0467529296875,3.49159193887226e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.114488604409592
344,1.0498046875,3.50177150720716e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.114915005170894
345,1.0528564453125,3.51195107554207e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.115341405932196
346,1.055908203125,3.52213064387697e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.115767806693498
347,1.0589599609375,3.53231021221188e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.1161942074548
348,1.06201171875,3.54248978054678e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.116620608216102
349,1.0650634765625,3.55266934888169e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117047008977404
350,1.068115234375,3.56284891721659e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117473409738706
351,1.0711669921875,3.57302848555149e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.117899810500008
352,1.07421875,3.5832080538864e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.11832621126131
353,1.0772705078125,3.5933876222213e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.118752612022612
354,1.080322265625,3.60356719055621e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.119179012783914
355,1.0833740234375,3.61374675889111e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.119605413545216
356,1.08642578125,3.62392632722602e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.120031814306518
357,1.0894775390625,3.63410589556092e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12045821506782
358,1.092529296875,3.64428546389583e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.120884615829122
359,1.0955810546875,3.65446503223073e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.121311016590424
360,1.0986328125,3.66464460056564e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.121737417351726
361,1.1016845703125,3.67482416890054e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.122163818113028
362,1.104736328125,3.68500373723544e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12259021887433
363,1.1077880859375,3.69518330557035e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123016619635632
364,1.11083984375,3.70536287390525e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123443020396934
365,1.1138916015625,3.71554244224016e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.123869421158236
366,1.116943359375,3.72572201057506e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.124295821919538
367,1.1199951171875,3.73590157890997e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12472222268084
368,1.123046875,3.74608114724487e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.125148623442142
369,1.1260986328125,3.75626071557978e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.125575024203444
370,1.129150390625,3.76644028391468e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.126001424964746
371,1.1322021484375,3.77661985224959e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.126427825726048
372,1.13525390625,3.78679942058449e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12685422648735
373,1.1383056640625,3.79697898891939e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.127280627248652
374,1.141357421875,3.8071585572543e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.127707028009954
375,1.1444091796875,3.8173381255892e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.128133428771256
376,1.1474609375,3.82751769392411e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.128559829532558
377,1.1505126953125,3.83769726225901e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.12898623029386
378,1.153564453125,3.84787683059392e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.129412631055162
379,1.1566162109375,3.85805639892882e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.129839031816464
380,1.15966796875,3.86823596726373e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.130265432577766
381,1.1627197265625,3.87841553559863e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.130691833339068
382,1.165771484375,3.88859510393354e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.13111823410037
383,1.1688232421875,3.89877467226844e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.131544634861672
384,1.171875,3.90895424060334e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.131971035622974
385,1.1749267578125,3.91913380893825e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.132397436384276
386,1.177978515625,3.92931337727315e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.132823837145578
387,1.1810302734375,3.93949294560806e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.13325023790688
388,1.18408203125,3.94967251394296e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.133676638668182
389,1.1871337890625,3.95985208227787e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.134103039429484
390,1.190185546875,3.97003165061277e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.134529440190786
391,1.1932373046875,3.98021121894768e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.134955840952088
392,1.1962890625,3.99039078728258e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.13538224171339
393,1.1993408203125,4.00057035561749e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.135808642474692
394,1.202392578125,4.01074992395239e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.136235043235995
395,1.2054443359375,4.02092949228729e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.136661443997297
396,1.20849609375,4.0311090606222e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.137087844758599
397,1.2115478515625,4.0412886289571e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.137514245519901
398,1.214599609375,4.05146819729201e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.137940646281203
399,1.2176513671875,4.06164776562691e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.138367047042505
400,1.220703125,4.07182733396182e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.138793447803807
401,1.2237548828125,4.08200690229672e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.139219848565109
402,1.226806640625,4.09218647063163e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.139646249326411
403,1.2298583984375,4.10236603896653e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.140072650087713
404,1.23291015625,4.11254560730144e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.140499050849015
405,1.2359619140625,4.12272517563634e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.140925451610317
406,1.239013671875,4.13290474397124e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.141351852371619
407,1.2420654296875,4.14308431230615e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.141778253132921
408,1.2451171875,4.15326388064105e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.142204653894223
409,1.2481689453125,4.16344344897596e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.142631054655525
410,1.251220703125,4.17362301731086e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.143057455416827
411,1.2542724609375,4.18380258564577e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.143483856178129
412,1.25732421875,4.19398215398067e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.143910256939431
413,1.2603759765625,4.20416172231558e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.144336657700733
414,1.263427734375,4.21434129065048e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.144763058462035
415,1.2664794921875,4.22452085898539e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.145189459223337
416,1.26953125,4.23470042732029e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.145615859984639
417,1.2725830078125,4.24487999565519e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.146042260745941
418,1.275634765625,4.2550595639901e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.146468661507243
419,1.2786865234375,4.265239132325e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.146895062268545
420,1.28173828125,4.27541870065991e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.147321463029847
421,1.2847900390625,4.28559826899481e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.147747863791149
422,1.287841796875,4.29577783732972e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.148174264552451
423,1.2908935546875,4.30595740566462e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.148600665313753
424,1.2939453125,4.31613697399953e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.149027066075055
425,1.2969970703125,4.32631654233443e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.149453466836357
426,1.300048828125,4.33649611066933e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.149879867597659
427,1.3031005859375,4.34667567900424e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.150306268358961
428,1.30615234375,4.35685524733914e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.150732669120263
429,1.3092041015625,4.36703481567405e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.151159069881565
430,1.312255859375,4.37721438400895e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.151585470642867
431,1.3153076171875,4.38739395234386e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.152011871404169
432,1.318359375,4.39757352067876e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.152438272165471
433,1.3214111328125,4.40775308901367e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.152864672926773
434,1.324462890625,4.41793265734857e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.153291073688075
435,1.3275146484375,4.42811222568348e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.153717474449377
436,1.33056640625,4.43829179401838e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.154143875210679
437,1.3336181640625,4.44847136235328e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.154570275971981
438,1.336669921875,4.45865093068819e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.154996676733283
439,1.3397216796875,4.46883049902309e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.155423077494585
440,1.3427734375,4.479010067358e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.155849478255887
441,1.3458251953125,4.4891896356929e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.156275879017189
442,1.348876953125,4.49936920402781e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.156702279778491
443,1.3519287109375,4.50954877236271e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.157128680539793
444,1.35498046875,4.51972834069762e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.157555081301095
445,1.3580322265625,4.52990790903252e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.157981482062397
446,1.361083984375,4.54008747736743e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.158407882823699
447,1.3641357421875,4.55026704570233e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.158834283585001
448,1.3671875,4.56044661403723e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.159260684346303
449,1.3702392578125,4.57062618237214e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.159687085107605
450,1.373291015625,4.58080575070704e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.160113485868907
451,1.3763427734375,4.59098531904195e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.160539886630209
452,1.37939453125,4.60116488737685e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.160966287391511
453,1.3824462890625,4.61134445571176e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.161392688152813
454,1.385498046875,4.62152402404666e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.161819088914115
455,1.3885498046875,4.63170359238157e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.162245489675417
456,1.3916015625,4.64188316071647e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.162671890436719
457,1.3946533203125,4.65206272905138e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.163098291198021
458,1.397705078125,4.66224229738628e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.163524691959323
459,1.4007568359375,4.67242186572119e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.163951092720625
460,1.40380859375,4.68260143405609e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.164377493481927
461,1.4068603515625,4.69278100239099e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.164803894243229
462,1.409912109375,4.7029605707259e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.165230295004532
463,1.4129638671875,4.7131401390608e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.165656695765834
464,1.416015625,4.72331970739571e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.166083096527136
465,1.4190673828125,4.73349927573061e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.166509497288438
466,1.422119140625,4.74367884406552e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.16693589804974
467,1.4251708984375,4.75385841240042e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.167362298811042
468,1.42822265625,4.76403798073533e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.167788699572344
469,1.4312744140625,4.77421754907023e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.168215100333646
470,1.434326171875,4.78439711740514e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.168641501094948
471,1.4373779296875,4.79457668574004e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.16906790185625
472,1.4404296875,4.80475625407494e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.169494302617552
473,1.4434814453125,4.81493582240985e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.169920703378854
474,1.446533203125,4.82511539074475e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.170347104140156
475,1.4495849609375,4.83529495907966e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.170773504901458
476,1.45263671875,4.84547452741456e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.17119990566276
477,1.4556884765625,4.85565409574947e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.171626306424062
478,1.458740234375,4.86583366408437e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.172052707185364
479,1.4617919921875,4.87601323241928e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.172479107946666
480,1.46484375,4.88619280075418e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.172905508707968
481,1.4678955078125,4.89637236908908e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.17333190946927
482,1.470947265625,4.90655193742399e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.173758310230572
483,1.4739990234375,4.91673150575889e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.174184710991874
484,1.47705078125,4.9269110740938e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.174611111753176
485,1.4801025390625,4.9370906424287e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.175037512514478
486,1.483154296875,4.94727021076361e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.17546391327578
487,1.4862060546875,4.95744977909851e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.175890314037082
488,1.4892578125,4.96762934743342e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.176316714798384
489,1.4923095703125,4.97780891576832e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.176743115559686
490,1.495361328125,4.98798848410323e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.177169516320988
491,1.4984130859375,4.99816805243813e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.17759591708229
492,1.50146484375,5.00834762077303e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.178022317843592
493,1.5045166015625,5.01852718910794e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.178448718604894
494,1.507568359375,5.02870675744284e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.178875119366196
495,1.5106201171875,5.03888632577775e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.179301520127498
496,1.513671875,5.04906589411265e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.1797279208888
497,1.5167236328125,5.05924546244756e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.180154321650102
498,1.519775390625,5.06942503078246e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.180580722411404
499,1.5228271484375,5.07960459911737e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.181007123172706
500,1.52587890625,5.08978416745227e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.181433523934008
501,1.5289306640625,5.09996373578718e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.18185992469531
502,1.531982421875,5.11014330412208e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.182286325456612
503,1.5350341796875,5.12032287245698e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.182712726217914
504,1.5380859375,5.13050244079189e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.183139126979216
505,1.5411376953125,5.14068200912679e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.183565527740518
506,1.544189453125,5.1508615774617e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.18399192850182
507,1.5472412109375,5.1610411457966e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.184418329263122
508,1.55029296875,5.17122071413151e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.184844730024424
509,1.5533447265625,5.18140028246641e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.185271130785726
510,1.556396484375,5.19157985080132e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.185697531547028
511,1.5594482421875,5.20175941913622e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.18612393230833
512,1.5625,5.21193898747113e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.186550333069632
513,1.5655517578125,5.22211855580603e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.186976733830934
514,1.568603515625,5.23229812414093e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.187403134592236
515,1.5716552734375,5.24247769247584e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.187829535353538
516,1.57470703125,5.25265726081074e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.18825593611484
517,1.5777587890625,5.26283682914565e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.188682336876142
518,1.580810546875,5.27301639748055e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.189108737637444
519,1.5838623046875,5.28319596581546e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.189535138398746
520,1.5869140625,5.29337553415036e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.189961539160048
521,1.5899658203125,5.30355510248527e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.19038793992135
522,1.593017578125,5.31373467082017e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.190814340682652
523,1.5960693359375,5.32391423915508e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.191240741443954
524,1.59912109375,5.33409380748998e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.191667142205256
525,1.6021728515625,5.34427337582489e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.192093542966558
526,1.605224609375,5.35445294415979e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.19251994372786
527,1.6082763671875,5.36463251249469e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.192946344489162
528,1.611328125,5.3748120808296e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.193372745250464
529,1.6143798828125,5.3849916491645e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.193799146011767
530,1.617431640625,5.39517121749941e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.194225546773069
531,1.6204833984375,5.40535078583431e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.194651947534371
532,1.62353515625,5.41553035416922e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.195078348295673
533,1.6265869140625,5.42570992250412e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.195504749056975
534,1.629638671875,5.43588949083903e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.195931149818277
535,1.6326904296875,5.44606905917393e-05,0.139723001463446,4188.79020478639,44.9688687,0.0015,7.15701773885541,71570.1773885541,0.196357550579579
